FID,id,geom,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,other_remarks,ownership,society_name,road_name,northing,easting,balanced,remarks,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_-48b,18041218,POINT (73.78859862700004 18.551377286000047),,,39,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55137729,73.78859863,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025507,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-48a,18041219,POINT (73.78873273700003 18.55133501100004),,,32,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55133501,73.78873274,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025508,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-489,18041220,POINT (73.78857616300009 18.551313715000045),,,31,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55131371,73.78857616,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025509,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-488,18041221,POINT (73.78873273700003 18.55133501100004),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55133501,73.78873274,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025510,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-487,18041222,POINT (73.78868814600007 18.55133501100004),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55133501,73.78868815,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025511,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-486,18041223,POINT (73.78868814600007 18.551228848000036),,,31,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55122885,73.78868815,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025512,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-485,18041224,POINT (73.78866568200006 18.55120755200004),,,39,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55120755,73.78866568,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025514,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-484,18041225,POINT (73.78877766400004 18.551335011000027),,,33,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55133501,73.78877766,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025513,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-483,18041226,POINT (73.78864321900006 18.55135599000004),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55135599,73.78864322,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025515,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-482,18041227,POINT (73.78866568200006 18.551249826000056),,,35,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55124983,73.78866568,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025516,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-481,18041228,POINT (73.78873273700003 18.55133501100004),,,34,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55133501,73.78873274,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025517,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-480,18041229,POINT (73.78862075500005 18.551313715000045),,,39,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55131371,73.78862075,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025518,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-47f,18041230,POINT (73.78866568200006 18.551313715000045),,,31,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55131371,73.78866568,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025519,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-47e,18041231,POINT (73.78864321900006 18.55135599000004),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55135599,73.78864322,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025520,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-47d,18041232,POINT (73.78871060900006 18.551271123000042),,,33,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55127112,73.78871061,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025521,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-47c,18041233,POINT (73.78886718300002 18.551228848000036),,,35,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55122885,73.78886718,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025522,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-47b,18041234,POINT (73.78880012800005 18.551271123000042),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55127112,73.78880013,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025523,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-47a,18041235,POINT (73.78877766400004 18.551377286000047),,,31,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55137729,73.78877766,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025524,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-479,18041236,POINT (73.78864321900006 18.551249826000056),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55124983,73.78864322,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025525,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-478,18041237,POINT (73.7887552010001 18.551441175000026),,,31,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55144118,73.7887552,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025526,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-477,18041238,POINT (73.78882259100006 18.551271123000042),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55127112,73.78882259,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025527,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-476,18041239,POINT (73.90300121200008 18.51805586500005),,,68,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51805587,73.90300121,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025530,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-475,18041240,POINT (73.78850877300002 18.55120755200004),,,36,6,4,Healthy,,Government,Pashan Forest,Pashan Sus Road,18.55120755,73.78850877,TRUE,Mechanically cut,N/A,9,Gliricidia sepium (Jacq.) Walp.,4025528,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,FALSE
trees_display.fid--1672c0a_16c6758e284_-474,18041241,POINT (73.90300758200007 18.518003727000043),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51800373,73.90300758,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025531,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-473,18041242,POINT (73.90294857300006 18.517975750000048),,,56,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51797575,73.90294857,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025533,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-472,18041243,POINT (73.90296131400004 18.517978929000037),,,56,7,3,Healthy,,Private,Na,Kavade Mala Road,18.51797893,73.90296131,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025532,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-471,18041244,POINT (73.90299081800003 18.517971935000038),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51797193,73.90299082,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025534,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-470,18041245,POINT (73.90298143000004 18.517928698000045),,,59,7,5,Healthy,,Private,Na,Kavade Mala Road,18.5179287,73.90298143,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025536,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-46f,18041246,POINT (73.90302367500006 18.51812835000004),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51812835,73.90302368,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025537,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-46e,18041247,POINT (73.90302266900008 18.51819034400004),,,56,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51819034,73.90302267,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025538,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-46d,18041248,POINT (73.9031879600001 18.51836201900004),,,59,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51836202,73.90318796,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025539,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-46c,18041249,POINT (73.90294421500002 18.51793664600007),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51793665,73.90294422,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025540,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-46b,18041250,POINT (73.90313465100006 18.518378550000005),,,59,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.51837855,73.90313465,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025541,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-46a,18041251,POINT (73.90322350000007 18.51822722200005),,,59,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.51822722,73.9032235,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025543,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-469,18041252,POINT (73.90300020600003 18.517954768000035),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51795477,73.90300021,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025542,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-468,18041253,POINT (73.90294857300006 18.517939826000035),,,48,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51793983,73.90294857,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025544,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-467,18041254,POINT (73.90324126900002 18.51827777100003),,,59,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.51827777,73.90324127,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025545,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-466,18041255,POINT (73.90295796100011 18.517869884000035),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51786988,73.90295796,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025546,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-465,18041256,POINT (73.90297707200004 18.51789277400007),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51789277,73.90297707,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025547,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-464,18041257,POINT (73.90295930200004 18.518191934000075),,,68,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51819193,73.9029593,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025549,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-463,18041258,POINT (73.90313029300007 18.518192251000055),,,598,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51819225,73.90313029,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025548,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-462,18041259,POINT (73.90298143000004 18.517887687000023),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51788769,73.90298143,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025550,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-461,18041260,POINT (73.90330329500004 18.518379504000055),,,56,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.5183795,73.9033033,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025551,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-460,18041261,POINT (73.90300355900007 18.51789277400007),,,56,8,4,Healthy,,Private,Na,Kavade Mala Road,18.51789277,73.90300356,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025552,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-45f,18041262,POINT (73.90301294600005 18.517954768000035),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51795477,73.90301295,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025553,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-45e,18041263,POINT (73.90325870400005 18.518002137000057),,,59,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51800214,73.9032587,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025554,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-45d,18041264,POINT (73.90301194000007 18.517999912000054),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51799991,73.90301194,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025555,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-45c,18041265,POINT (73.90280742200008 18.518615716000056),,,59,9,5,Healthy,,Private,Na,Kavade Mala Road,18.51861572,73.90280742,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025557,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-45b,18041266,POINT (73.9032717790001 18.51796462300006),,,59,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51796462,73.90327178,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025590,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-45a,18041267,POINT (73.90341829500007 18.51803774400001),,,59,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.51803774,73.90341829,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025592,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-459,18041268,POINT (73.9034266770001 18.518379504000055),,,68,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.5183795,73.90342668,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025558,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-458,18041269,POINT (73.90298444800004 18.518105778000066),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51810578,73.90298445,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025559,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-457,18041270,POINT (73.90305619700004 18.51835629600002),,,68,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.5183563,73.9030562,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025560,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-456,18041271,POINT (73.90313029300007 18.518543549000054),,,56,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51854355,73.90313029,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025562,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-455,18041272,POINT (73.90300657600004 18.518036790000053),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51803679,73.90300658,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025561,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-454,18041273,POINT (73.90301194000007 18.518078755000023),,,56,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51807876,73.90301194,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025563,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-453,18041274,POINT (73.90328921400007 18.51844340500002),,,59,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.5184434,73.90328921,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025564,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-452,18041275,POINT (73.90304043900005 18.517949681000065),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51794968,73.90304044,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025565,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-451,18041276,POINT (73.903253675 18.51842655600007),,,68,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.51842656,73.90325368,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025566,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-450,18041277,POINT (73.9030518380001 18.518071761000048),,,56,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51807176,73.90305184,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025568,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-44f,18041278,POINT (73.90332777100008 18.518449764000014),,,68,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51844976,73.90332777,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025567,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-44e,18041279,POINT (73.9029948410001 18.51825488100007),,,59,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51825488,73.90299484,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025569,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-44d,18041280,POINT (73.90332777100008 18.518379504000055),,,59,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.5183795,73.90332777,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025570,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-44c,18041281,POINT (73.90300456400008 18.518518751000038),,,68,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51851875,73.90300456,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025571,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-44b,18041282,POINT (73.90327882000008 18.518294938000057),,,53,8,5,Healthy,,Private,Na,Dobarwadi  Road,18.51829494,73.90327882,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025572,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-44a,18041283,POINT (73.90300557000006 18.51819765600003),,,59,7,5,Healthy,,Private,Na,Kavade Mala Road,18.51819766,73.90300557,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025573,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-449,18041284,POINT (73.90322115300008 18.517987513000033),,,68,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51798751,73.90322115,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025574,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-448,18041285,POINT (73.90295695500004 18.51844467700003),,,56,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51844468,73.90295695,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025575,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-447,18041286,POINT (73.90300657600004 18.51838395500004),,,56,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51838396,73.90300658,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025591,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-446,18041287,POINT (73.90304580300007 18.518028206000043),,,68,8,5,Healthy,,Private,Na,Kavade Mala Road,18.51802821,73.9030458,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4025593,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_-445,18041288,POINT (73.90317957800008 18.518238985000036),,,53,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51823898,73.90317958,TRUE,Mechanically cut,N/A,41,Dalbergia lanceolaria Linn.f.,4025576,Dandus,Dandus,Medicinal,Seasonal,November-June,41,FALSE
